username,is_bot_declared,follow_ratio,avg_time_diff_minutes,engagement_rate,night_post_ratio,lexical_diversity
AusSMC,0,-0.4050338794680095,-0.02652441374892233,-0.057768050037182404,0.18969522705468098,-1.0828272470544342
ancin,0,0.13582934109951925,-0.07390627876934919,0.34467713876647094,-0.8601092592295142,-0.43109323257041415
exeter4christian2church4devon.wordpress.com,0,-0.444562207530877,0.013270987450804553,-0.2240677148320805,-0.8601092592295142,-1.894686559514966
cocoloco,0,0.022590760484829994,-0.05217591217525325,-0.06299461093073633,-0.8601092592295142,-0.17212147856964322
Oam_Gui,0,-0.3877818526718116,-0.11476178123260529,-0.15707270701470727,-0.8601092592295142,-1.0183807450220028
npr_news,1,-0.16786391109080437,-0.1376971302707395,-0.21979143773735457,-0.685141844848815,-0.7860888443389735
Lucienwittwer,0,-0.31513881080890754,-0.13375773386745385,-0.2563773639922321,-0.8601092592295142,-0.15782937245179648
clickhere,0,0.5681159114130624,-0.13974728843406609,-0.2406976813115703,-0.8601092592295142,0.5591865651290081
stealthmusic,0,0.44938613481397305,-0.11210010606069082,-0.26683048577934,-0.3352070160874166,0.5608741894953955
npr_up_first,1,0.10883438534926825,-0.055375140830422206,-0.10480709807916788,-0.8601092592295142,-1.0609392094484291
JohnKiriakou,0,-0.4184174866074056,-0.06455700162002674,-0.27205704667289393,2.46427161400377,-1.824719023142293
shadowmitia,0,3.888415370764728,0.1549837846507247,-0.3190960947148794,-0.8601092592295142,1.1582932151965248
manchestereveningnews.co.uk,0,-0.444562207530877,-0.14179126965791194,-0.2825101684600018,-0.5101744304681157,-1.0309228635135286
giannicontarino,0,-0.39040417797854965,0.1607640122699931,0.8516535454412031,0.01472781267398182,0.5231465557108841
yugaego,0,-0.09539530964221395,-0.02861205954495927,-0.1988851941631388,-0.16023960170671733,-0.21346263377263552
debacle,0,0.595398086866029,-0.1382614682415697,-0.06822117182429029,-0.8601092592295142,-0.013649098144104012
cbclondon_mirror,1,-0.423277723189333,-0.12573128025760724,-0.3034164120342176,-0.685141844848815,-0.9630889684516365
